label,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29
0,-0.310047801599697,-0.1315522489009131,-0.3092391679911548,-0.5874443266171793,-0.07610363816917931,-0.4109563830439851,-0.31443298969072164,-0.38976143141153086,-0.12525252525252517,-0.5846672283066554,-0.9339489407930474,-0.341053748231966,-0.8927578570418886,-0.9561522456191469,-0.7008532481218341,-0.645837714423048,-0.7654040404040404,-0.5165751089221444,-0.8134744188664377,-0.8023022815527272,-0.47634293845606557,0.18603411513859314,-0.46322027989441694,-0.733041683051514,-0.11734794954764571,-0.5226397337757469,-0.32364217252396166,-0.06391752577319587,-0.5533215060122216,-0.6265249901613539
0,-0.235269061479483,-0.31552248900913105,-0.218989703545021,-0.5231389183457051,-0.07429809515211683,-0.1661861235507025,-0.20337394564198685,-0.12375745526838966,-0.1969696969696968,-0.4574557708508844,-0.7354336411370632,-0.7329384724186703,-0.7220939546718184,-0.8493158360696156,-0.48757521161233297,-0.4758013638958152,-0.7541919191919192,-0.2987308202311044,-0.800247650137896,-0.8186089576164614,-0.26716471006759157,-0.3491471215351811,-0.27197569600079663,-0.587200157294534,0.10849897642475037,-0.23739946250642763,-0.16884984025559102,0.45360824742268036,-0.49970431697220574,-0.6418732782369148
0,0.9157555965734301,-0.17754480892796765,0.9115472323958262,0.7870625662778366,0.02500677078631397,0.05527268265750562,0.3453608247422679,0.8667992047713717,-0.2525252525252526,-0.67396798652064,-0.4752127466956366,-0.5045968882602545,-0.5228761249587711,-0.5446452919136793,-0.8016113131862528,-0.6527473187730947,-0.8429797979797979,-0.5298351960598598,-0.7785782630719873,-0.8720202313336926,0.7922447527570255,0.11034115138592782,0.6971960755017683,0.48977585528902856,0.004160338110017703,-0.2701923916523562,-0.14696485623003186,0.8474226804123712,-0.49103094815690906,-0.6618129345402073
1,-0.43120829192105625,-0.6942847480554617,-0.4431621864418491,-0.6854294803817604,-0.2418524871355061,-0.5075762223176492,-0.8248359887535146,-0.7914512922465209,-0.4020202020202017,-0.05560235888795262,-0.949375339489408,-0.8757956152758133,-0.9844602553833106,-0.9715800208443065,-0.7608185742937756,-0.6875957581037643,-0.8427777777777778,-0.7228641788217465,-0.7605673439522711,-0.6679103961969514,-0.5880469583778014,-0.7393390191897654,-0.6317545694506698,-0.807904050334251,-0.4316846067489932,-0.6697228124302665,-0.7683706070287539,-0.5979381443298968,-0.6581904198698993,-0.398399580217762
1,-0.4047044346632589,-0.6584376056814341,-0.4340404947826688,-0.6537009544008483,-0.6222804008305498,-0.8087847371326913,-0.8471883786316776,-0.7367793240556659,-0.6707070707070706,-0.8643639427127208,-0.7869273945319574,-0.6495756718528994,-0.8168025255618905,-0.8896222996723933,-0.8118094979093721,-0.8779102953104816,-0.9314141414141415,-0.5900738776283387,-0.9209770923622445,-0.9626742948744523,-0.40021344717182505,-0.4493603411513858,-0.46122814881219165,-0.6827565867086118,-0.6113055537211916,-0.8127310300666531,-0.7843450479233227,-0.3120274914089347,-0.81785925487877,-0.9079102715466353
0,0.34213640020824476,-0.09841055123435938,0.29099578467279374,0.06935312831389173,-0.24799133339351798,-0.4919330102447703,-0.485941893158388,-0.1419483101391651,-0.2838383838383838,-0.8812131423757368,-0.5797935904399784,-0.661067892503536,-0.6658342364415963,-0.6743058435033378,-0.7950164870653023,-0.8447141526722144,-0.9133838383838384,-0.6067437014586096,-0.9170372038048066,-0.924533255945718,0.511205976520811,0.256396588486141,0.3704865780168336,0.19435705859221386,-0.0896123621475271,-0.54844718689059,-0.4960063897763578,0.38075601374570445,-0.504435245416913,-0.7347500983864622
1,-0.34791045482512173,-0.25667906662157614,-0.36452214774376346,-0.6256203605514317,-0.22090818813758228,-0.4943868474326729,-0.8271790065604498,-0.7645129224652087,-0.43434343434343425,-0.2872788542544229,-0.8837588267246063,-0.6964285714285714,-0.8757008905432786,-0.9390434779360401,-0.6882754869633205,-0.707573527202812,-0.867929292929293,-0.6567152869861717,-0.8024990150278606,-0.8131503669002114,-0.49341871220206324,-0.3214285714285714,-0.5143184421534935,-0.7525560361777428,-0.2705540513768738,-0.6576922703767307,-0.7800319488817892,-0.529553264604811,-0.7303370786516854,-0.6080283353010627
1,-0.34791045482512173,-0.5603652350355091,-0.3817980789164537,-0.6180699893955461,-0.3716710300622914,-0.7819765658548556,-0.9296157450796626,-0.7924453280318091,-0.6323232323232322,-0.6263689974726199,-0.8965779467680609,-0.5567538896746816,-0.9076473637091834,-0.9479340602691829,-0.7331474997450453,-0.914576261002794,-0.9734646464646465,-0.7710930100397803,-0.7873023020205998,-0.9176236474441357,-0.48914976876556393,-0.27718550106609796,-0.5385228348025299,-0.749705072748722,-0.4171564419203593,-0.857360460265254,-0.9155750798722044,-0.6181443298969072,-0.6857875024640252,-0.7889282434736982
0,0.2474797671446829,-0.32702062901589457,0.20668924055006554,-0.040933191940615066,-0.5022117901959016,-0.5935218698239373,-0.4587628865979382,-0.23200795228628235,-0.12323232323232314,-0.9578770008424597,-0.6516386022089444,-0.8558610325318246,-0.7068274984686425,-0.7458040560480241,-0.8080701635108949,-0.8271397242166613,-0.8664141414141414,-0.527562038264823,-0.6046603253222265,-0.9520334977820155,0.07648523657061523,-0.41311300639658843,-0.006026196523731153,-0.27654345261502167,-0.5479099253780626,-0.7547127708084719,-0.5837060702875398,-0.020618556701030966,-0.41257638478218017,-0.9437229437229439
1,-0.3744143120829191,-0.4501183632059522,-0.4133093773754406,-0.6362248144220572,-0.5152116999187508,-0.8703147046193486,-0.9064198687910028,-0.8769383697813121,-0.4818181818181817,-0.77927548441449,-0.8938982437081298,-0.6438295615275813,-0.9127361824435754,-0.9424054628519345,-0.8621205425434272,-0.9546069035959985,-0.9462121212121212,-0.8089032013638947,-0.8435864242697134,-0.9840249851443417,-0.46140163642831733,-0.249466950959488,-0.5169082125603863,-0.7277329925285096,-0.5531928944066566,-0.9050557382774981,-0.8306709265175719,-0.6436426116838487,-0.6964320914646165,-0.9004329004329005
0,-0.48232287377537975,-0.5948596550558001,-0.464031511298459,-0.7169883351007422,0.357226685925792,-0.07600760689528241,-0.26054358013120904,-0.19592445328031804,0.03737373737373728,0.10235888795282255,-0.8384935723338766,-0.7657355021216407,-0.8624134194034774,-0.9238398350386068,-0.6058741544005166,-0.5313786162766245,-0.8145454545454546,-0.5692365978405001,-0.6125401024371024,-0.7106808728217457,-0.463536108146567,-0.374733475479744,-0.4721848697644304,-0.726504128981518,0.4254771181403947,-0.03443257560322488,-0.1445686900958466,0.1965635738831617,-0.04592943031736629,-0.09012199921290831
1,-0.8136210894978465,-0.5908014879945893,-0.793379863174625,-0.9137221633085896,-0.2418524871355061,-0.35635850561315263,-0.5659325210871603,-0.7705765407554672,-0.7525252525252524,-0.08719460825610748,-0.8539199710302373,-0.7265293493635077,-0.7622390802431325,-0.9621291076918479,0.131114661590237,-0.018415597680776274,-0.5321717171717172,-0.12559196817579088,-0.5509089885743231,-0.6748200046985336,-0.8944147990039132,-0.7308102345415778,-0.87120872553414,-0.9583169484860401,-0.3828171432344978,-0.6883507485131608,-0.7533546325878594,-0.7356701030927835,-0.9657007687758722,-0.7090384363111637
0,0.10454825121870415,-0.4663510314507948,0.1044157280077398,-0.2089077412513256,0.03403448587162594,-0.0845960370529415,-0.0749765698219308,0.0029821073558649047,-0.14444444444444438,-0.5564448188711033,-0.6252761180517836,-0.8660272277227722,-0.6667766102812986,-0.7580939786850156,-0.6885474385559369,-0.43389311142488063,-0.7194949494949495,-0.3578329229020648,-0.5385264816795181,-0.817572516341224,0.059409462824617565,-0.5042643923240937,-0.002041934359280795,-0.3207825403067244,0.2775539853397606,-0.06528509474051869,0.1733226837060704,0.6343642611683851,-0.11925882121032894,-0.5171192443919717
1,-0.3687349140991054,-0.7666553939803856,-0.3906433556768709,-0.6391092258748674,-0.2086304956215581,-0.5845040181583951,-0.8178069353327085,-0.7452286282306163,-0.6969696969696968,-0.4321819713563606,-0.9285171102661598,-0.96755657708628,-0.9402534985628799,-0.9604107598459464,-0.8354692864670088,-0.7792231201369906,-0.9165656565656566,-0.7477173707141505,-0.8359880677660831,-0.8728493843538824,-0.4727854855923159,-0.769189765458422,-0.5089396882314856,-0.743904836806921,-0.20847916529089372,-0.5728963529993888,-0.7190095846645368,-0.4463230240549827,-0.6786911097969643,-0.5783812147448513
0,-0.18320791329452413,-0.3459587419682113,-0.22313592702646656,-0.47817603393425234,-0.5347115645030245,-0.7743696705723575,-0.8027647610121837,-0.7169980119284294,-0.5080808080808079,-0.811710193765796,-0.9143219264892269,-0.7177333804809052,-0.9267775526551383,-0.942554884403752,-0.9243294693544548,-0.8970619160633281,-0.9337878787878788,-0.8039780261413146,-0.9367366465919963,-0.9688929425258763,-0.28993240839558876,0.047441364605544045,-0.34767667712535477,-0.6050924105387337,-0.5082876576636071,-0.7023217005753316,-0.6389776357827476,-0.41113402061855664,-0.5592351665681057,-0.8261839170930081
1,-0.5750863741776704,-0.5725397362191411,-0.5960196254578121,-0.7801060445387062,-0.3115464475941141,-0.7578062695540151,-0.8787722586691659,-0.7691848906560637,-0.42020202020202024,-0.4203875315922492,-0.957124751041101,-0.8226219943422913,-0.9686189511379164,-0.9796487846424529,-0.49158649760342654,-0.9054285456784932,-0.9525252525252526,-0.7607501420723621,-0.7279225530477851,-0.8539170570595469,-0.6741373176805407,-0.5325159914712152,-0.7085512226704516,-0.8571569012976799,0.08208413128178016,-0.8356278681685441,-0.8430830670926517,-0.5499656357388316,-0.4930021683422037,-0.5724780270234817
1,-0.2958493066401626,-0.5380453161988503,-0.30398728491465676,-0.5777730646871686,-0.18967229394240315,-0.4201582724986197,-0.6247891283973759,-0.5802186878727635,-0.13939393939393918,-0.40353833192923316,-0.8279196089082022,-0.8185997171145685,-0.8190642227771757,-0.9053489180011879,-0.8052826596865756,-0.5752395830203985,-0.8060606060606061,-0.5290774767948475,-0.6947149209208081,-0.8287660821137873,-0.37815723941657753,-0.49413646055437077,-0.3924996264754219,-0.6672729060165159,-0.2309317836624185,-0.398841575224845,-0.40015974440894564,-0.0281786941580755,-0.41336487285629797,-0.5723468450741178
0,-0.2712385820436365,-0.2952316537030777,-0.2958330454011471,-0.5410392364793213,-0.16872799494447976,-0.6771977179314154,-0.6534676663542643,-0.47723658051689866,-0.4686868686868686,-0.6099410278011792,-0.7384030418250951,-0.6111209335219235,-0.7702492578806013,-0.8558156735736779,-0.727708467892715,-0.8592844053233997,-0.899090909090909,-0.5798446675506725,-0.8250126639275059,-0.9177618396141674,-0.20739950195659906,0.005330490405117461,-0.27297176154190916,-0.5316555249705073,-0.006405599947170382,-0.6899030765200688,-0.5345047923322683,0.1058419243986255,-0.42282672974571245,-0.6442345533254625
1,-0.5201855270008044,-0.6672303009807238,-0.5266394858682881,-0.7405726405090138,-0.08874243928861603,-0.5611312189436232,-0.6910965323336458,-0.7267395626242545,-0.3787878787878787,-0.5589721988205558,-0.8898424769147203,-0.8368104667609617,-0.8971870140884889,-0.9511839790212141,-0.7433456844681645,-0.8194790759155226,-0.8827272727272727,-0.7855654480015155,-0.8199470929250858,-0.894476458963835,-0.5852009960868019,-0.5373134328358209,-0.6068529309228546,-0.8046598505701927,0.03321666776728516,-0.6346013912739762,-0.5127795527156549,-0.5499656357388316,-0.5340035481963334,-0.6330840876295423
1,-0.7442377774622556,-0.348664186675685,-0.7614539423674935,-0.8793637327677625,-0.41717071409226336,-0.8103183853751305,-0.8904873477038425,-0.9044234592445328,-0.4747474747474747,-0.47809604043807896,-0.8665942422596415,-0.5567538896746816,-0.8777741129906234,-0.9572729072577784,-0.6106333072713056,-0.8651425481419174,-0.881969696969697,-0.6357264633453306,-0.6018461192097708,-0.7748020397164296,-0.7865528281750267,-0.2766524520255862,-0.813835350366054,-0.9120133700353913,-0.35640229809152757,-0.867722249711364,-0.8506389776357828,-0.7356701030927835,-0.6108811354228267,-0.6830644103371375
1,-0.6224146907094512,-0.49340547852553285,-0.6138483864280283,-0.8065747613997879,-0.34061569016881843,-0.4361082142199866,-0.5568416119962512,-0.6408548707753479,-0.5666666666666664,-0.30749789385004167,-0.8943327901502807,-0.5510077793493635,-0.8069076002450173,-0.9576091057493678,-0.534146921847911,-0.3371586505242288,-0.6752525252525252,-0.33017616972911534,-0.7951820791354758,-0.7180050578334229,-0.6848096762717895,-0.20842217484008518,-0.6042631605159619,-0.8568619740464019,-0.10281978471901221,-0.26087842361090896,-0.2365814696485623,0.06872852233676974,-0.615612063867534,-0.4715991079627444
0,-0.5798192058308484,-0.27832262428136656,-0.5329970285398382,-0.7941887592788971,0.6226415094339623,0.6227225323599779,0.13120899718837853,0.045725646123260466,0.5525252525252524,1.0,-0.7218178526163318,-0.6482496463932107,-0.746689911888046,-0.9236904134867893,-0.49709351735391094,0.08643013789166942,-0.7140909090909091,-0.29266906611100596,0.45629537907356355,-0.42559042604646014,-0.5033795802205621,-0.22814498933901906,-0.5173066387768314,-0.8119838773102634,0.8309449910849893,0.6280234013447041,0.09728434504792327,0.7697594501718215,0.9999999999999998,0.5474222746950019
1,-0.47380377679965924,-0.5529252620899561,-0.4822748946168198,-0.7176670201484623,0.14056152387830645,-0.45328507453530464,-0.722211808809747,-0.6740556660039762,-0.108080808080808,-0.3192923336141531,-0.8941155169292052,-0.6752121640735501,-0.9237619563680912,-0.9563390225589188,-0.4568446816466668,-0.7984498452849462,-0.869949494949495,-0.5601439666603523,-0.4335565936849214,-0.8904688860329173,-0.5987193169690501,-0.5,-0.6388266347925692,-0.8197011403853716,0.1468005018820575,-0.7131879966236866,-0.6982428115015974,-0.4219243986254295,-0.3731519810762862,-0.7331759149940968
0,-0.045955795352359274,-0.23638823131552256,-0.06005113675627105,-0.3424390243902439,0.0701453462128736,-0.47107539414759836,-0.2933458294283038,-0.012524850894632289,-0.32626262626262625,-0.5471777590564444,-0.48969762810066997,-0.21817538896746813,-0.4987513546623946,-0.699782218088226,-0.6776013869531223,-0.7639018235347133,-0.7726262626262627,-0.33926880090926315,-0.7070974278156131,-0.803891491508091,-0.07079331198861638,0.1263326226012793,-0.07575078440161365,-0.4215493511600472,-0.02621673380439815,-0.6545876143629149,-0.3738019169329073,0.2556701030927837,-0.5828898087916421,-0.7251738160829071
1,-0.30342183728524774,-0.7456881974974637,-0.3266533066132262,-0.5777730646871686,-0.16168637717793644,-0.6511870437396479,-0.7317713214620432,-0.5424453280318091,0.025252525252525082,-0.8096040438079188,-0.7026978091616876,-0.8002563649222064,-0.7167224237855158,-0.8450199664548617,-0.6344970595234047,-0.8193288671253043,-0.8808080808080808,-0.5127865125970827,-0.5841166207013001,-0.9607396044940093,-0.3710423336890787,-0.7398720682302772,-0.4024602818865479,-0.6618167518678726,-0.22696955689097265,-0.7570412628188337,-0.739297124600639,-0.2529209621993126,-0.4098166765227673,-0.9254886527613801
0,-0.28070424534999283,-0.20054108894149492,-0.2589316564162809,-0.5747189819724284,-0.04721494989618136,0.027053554996625984,-0.33223992502343036,-0.12693836978131212,0.20404040404040424,-0.1878685762426282,-0.8964330979540105,-0.724628712871287,-0.872496819488291,-0.9467760432425971,-0.8137811469558418,-0.5749391654399616,-0.8645959595959596,-0.48778177685167645,-0.812630157032701,-0.8054116053784391,-0.31056563500533607,0.12953091684434992,-0.2829324169530354,-0.6501671254423909,0.07415967773888887,0.23606057960046956,-0.11517571884984024,0.8563573883161513,0.06406465602207789,-0.04945559491014029
1,-0.5476359505892374,-0.19580656070341562,-0.5725243590629534,-0.758727465535525,-0.39080978604315253,-0.8142445248757746,-0.922352389878163,-0.8891650099403579,-0.5606060606060606,-0.6242628475147427,-0.7865652724968315,-0.6243811881188118,-0.823022192903925,-0.919058345380446,-0.718258150049291,-0.8872532820620664,-0.9410101010101011,-0.7179390035991665,-0.5447177351269206,-0.9395962024791674,-0.6406972607612949,-0.26972281449893387,-0.6755814532596243,-0.8371510027526543,-0.5069669154064587,-0.8857874668917542,-0.9117731629392971,-0.7446735395189004,-0.6577961758328406,-0.8610783156237704
0,-0.44635335321122604,-0.1464321947920193,-0.42685370741482953,-0.6948462354188759,0.014173512683939515,-0.015275136494693475,-0.2057169634489222,-0.3179920477137177,0.07373737373737388,-0.048862679022746214,-0.8590621039290242,-0.6867043847241867,-0.8586439240446686,-0.9315350449572094,-0.6417037767277425,-0.4543215068945835,-0.7634848484848485,-0.43208941087327146,-0.7490290988912027,-0.6737144673382804,-0.48274635361081475,-0.033582089552238736,-0.45325962448329093,-0.7440031458906803,0.4069867265403153,-0.01619272152205764,0.003514376996805124,0.3587628865979382,-0.2738024837374333,-0.09143381870654599
1,-0.4274220265985138,-0.41088941494758213,-0.46347868150093285,-0.6773700954400849,-0.32833799765279426,-0.887859640512852,-0.8799437675726336,-0.7094433399602386,-0.5888888888888888,-0.6347935973041277,-0.9475647293137788,-0.12402758132956149,-0.9610799604202988,-0.9725139055431661,-0.8205799367712546,-0.9602397332291887,-0.9321717171717172,-0.5590073877628339,-0.4701412731468452,-0.9390434337990409,-0.6179295624332977,-0.42484008528784645,-0.6608396832511578,-0.8226995674400315,-0.6587202007528232,-0.9633262508368019,-0.9227955271565496,-0.6554639175257732,-0.8336290163611275,-0.9127640036730946
